Sensors' Acquisition [Hz]: Acc@52.0 Gyro@52.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ, GyroX [mdps], GyroY, GyroZ
00:03:28.565,,-24,126,997,-3080,-280,560
00:03:28.584,,-25,121,999,-2730,350,840
00:03:28.602,,-27,117,999,-1960,840,700
00:03:28.621,,-22,120,1000,-1260,840,350
00:03:28.640,,-25,124,1004,-1120,980,350
00:03:28.659,,-24,120,1002,-1610,1120,350
00:03:28.678,,-21,111,1004,-1820,1400,350
00:03:28.697,,-17,108,1004,-840,1750,210
00:03:28.716,,-20,111,1009,-490,2310,-350
00:03:28.735,,-25,118,1009,-700,2520,-980
00:03:28.753,,-25,124,1013,-1260,2310,-1050
00:03:28.772,,-21,121,1014,-1470,2170,-560
00:03:28.791,,-19,118,1014,-1050,2380,-490
00:03:28.810,,-22,121,1016,-490,2450,-630
00:03:28.829,,-26,130,1017,-700,2170,-630
00:03:28.848,,-24,130,1015,-1540,1890,-420
00:03:28.867,,-18,126,1013,-1750,2030,140
00:03:28.886,,-13,127,1012,-1260,2310,630
00:03:28.904,,-15,136,1014,-1400,2520,700
00:03:28.923,,-15,150,1012,-2590,2590,1050
00:03:28.942,,1,173,1010,-3710,2520,1960
00:03:28.961,,17,214,1012,-4270,3080,3360
00:03:28.980,,22,267,1009,-4550,3990,5740
00:03:28.999,,43,357,1011,-5320,4620,10010
00:03:29.018,,60,494,1010,-8400,5250,15540
00:03:29.037,,51,646,1009,-13090,7280,24290
00:03:29.056,,2,745,1008,-17780,9940,38640
00:03:29.074,,-13,774,977,-21770,12600,55720
00:03:29.093,,-72,770,929,-23520,15470,78470
00:03:29.112,,-114,686,899,-23310,13440,105140
00:03:29.131,,-160,568,892,-23590,14700,127750
00:03:29.150,,-204,338,907,-23590,15960,146790
00:03:29.169,,-221,132,924,-20720,16450,157570
00:03:29.188,,-256,-237,1007,-11620,16310,159390
00:03:29.207,,-243,-492,1064,16450,14770,152600
00:03:29.225,,-193,-561,1096,40040,11900,136080
00:03:29.244,,-150,-599,1127,36540,7770,110880
00:03:29.263,,-152,-621,1143,20230,5600,83020
00:03:29.282,,-205,-637,1172,4200,4200,56210
00:03:29.301,,-262,-645,1169,-5880,2380,31010
00:03:29.320,,-303,-620,1155,-9450,700,8680
00:03:29.339,,-317,-578,1118,-10080,-2660,-12950
00:03:29.358,,-281,-502,1073,-7700,-7910,-32410
00:03:29.376,,-198,-379,1031,0,-10990,-47880
00:03:29.395,,-167,-244,1011,8400,-7700,-61880
00:03:29.414,,-183,-130,994,-3220,350,-84910
00:03:29.433,,-170,-28,982,-16940,210,-93380
00:03:29.452,,-105,2,992,-23170,0,-99820
00:03:29.471,,-102,-12,1024,-20580,2520,-104510
00:03:29.490,,-102,76,1035,-7700,5740,-108430
00:03:29.509,,-81,150,1027,-490,6650,-110530
00:03:29.528,,-87,185,1005,-4550,4900,-111580
00:03:29.546,,-85,201,1011,-6230,1960,-109620
00:03:29.565,,-25,323,999,-2660,-980,-105350
00:03:29.584,,23,475,994,-2170,-1330,-101220
00:03:29.603,,-6,599,985,-7210,1820,-95970
00:03:29.622,,-91,640,988,-12460,4830,-84000
00:03:29.641,,-112,571,972,-7840,3010,-60690
00:03:29.660,,-80,526,952,6440,-1190,-34440
00:03:29.679,,-29,423,942,9590,-5950,-15120
00:03:29.697,,0,305,944,3920,-7070,-4690
00:03:29.716,,15,209,945,-210,-4340,1400
00:03:29.735,,13,134,952,-140,-1260,4410
00:03:29.754,,-8,93,970,2030,1260,4830
00:03:29.773,,-26,86,989,3780,3010,4410
00:03:29.792,,-49,78,1011,3570,3920,4620
00:03:29.811,,-42,70,1023,3500,3220,4550
00:03:29.830,,-39,63,1032,3920,2660,3570
00:03:29.849,,-49,58,1037,4200,2590,2380
00:03:29.867,,-57,70,1037,4550,2310,1750
00:03:29.886,,-52,77,1037,4130,1680,1540
00:03:29.905,,-53,83,1041,2730,1540,1330
00:03:29.924,,-49,83,1038,840,1680,1260
00:03:29.943,,-54,81,1040,-560,1540,1610
00:03:29.962,,-51,70,1029,-560,1120,2030
00:03:29.981,,-38,70,1021,350,350,2520
00:03:30.000,,-33,72,1020,560,280,2170
00:03:30.018,,-41,74,1014,-420,840,1190
00:03:30.037,,-45,78,1013,-700,1050,770
00:03:30.056,,-43,87,1007,420,1400,1050
00:03:30.075,,-45,97,1009,280,1540,1750
00:03:30.094,,-52,82,1013,-910,1540,2170
00:03:30.113,,-49,79,1008,-490,1540,2380
00:03:30.132,,-41,75,1007,490,1680,2380
00:03:30.151,,-41,87,1006,210,2170,2240
00:03:30.170,,-38,74,1011,-980,2730,2030
00:03:30.188,,-42,67,1014,-840,3010,1540
00:03:30.207,,-50,66,1017,210,3010,1190
00:03:30.226,,-52,70,1015,630,2590,700
00:03:30.245,,-48,82,1015,420,2380,210
00:03:30.264,,-46,79,1019,-700,2660,-70
00:03:30.283,,-45,70,1022,-980,2940,0
00:03:30.302,,-48,68,1025,210,3010,-70
00:03:30.321,,-48,80,1026,350,2520,-490
00:03:30.339,,-44,87,1027,-1050,1890,-1050
00:03:30.358,,-44,88,1025,-1820,1750,-910
00:03:30.377,,-50,89,1025,-1680,1750,-350
00:03:30.396,,-55,86,1024,-1190,1680,-140
00:03:30.415,,-50,82,1021,-980,1120,0
00:03:30.434,,-43,80,1022,-1050,420,140
00:03:30.453,,-43,78,1016,-980,210,-140
00:03:30.472,,-40,83,1011,-700,0,-210
00:03:30.491,,-38,88,1009,-980,280,-210
00:03:30.509,,-45,85,1007,-1330,910,-280
00:03:30.528,,-45,80,1006,-1260,1050,-140
00:03:30.547,,-35,77,1002,-350,1050,-140
00:03:30.566,,-35,85,1002,420,1400,-490
00:03:30.585,,-36,89,1003,-140,1820,-770
00:03:30.604,,-43,87,1006,-770,2240,-770
00:03:30.623,,-45,84,1008,-490,2310,-420
00:03:30.642,,-38,86,1009,140,2100,-70
00:03:30.660,,-35,90,1014,210,2310,-210
00:03:30.679,,-37,92,1018,-630,2590,-700
00:03:30.698,,-38,87,1019,-1050,2520,-840
00:03:30.717,,-40,92,1022,140,2380,-350
00:03:30.736,,-36,99,1019,140,2170,70
00:03:30.755,,-38,94,1020,-980,2170,-140
00:03:30.774,,-41,89,1021,-1050,2170,-280
00:03:30.793,,-38,94,1021,-70,1890,0
00:03:30.812,,-36,103,1020,280,1540,140
00:03:30.830,,-41,104,1019,-630,1470,280
00:03:30.849,,-44,97,1018,-1330,1540,700
00:03:30.868,,-45,91,1020,-770,1330,1540
00:03:30.887,,-36,87,1018,-630,910,1820
00:03:30.906,,-32,84,1015,-1190,980,1120
00:03:30.925,,-39,88,1017,-1400,1330,630
00:03:30.944,,-42,87,1013,-1260,1330,770
00:03:30.963,,-42,82,1011,-1050,1120,1190
00:03:30.981,,-35,78,1010,-980,910,980
00:03:31.000,,-31,76,1005,-910,1260,-70
00:03:31.019,,-38,86,1008,-210,2030,-770
00:03:31.038,,-41,97,1010,-70,2520,-490
00:03:31.057,,-39,95,1015,-1330,2380,-140
00:03:31.076,,-33,88,1018,-2100,2170,-140
00:03:31.095,,-31,83,1022,-1470,2240,-350
00:03:31.114,,-34,92,1022,-700,2310,-700
00:03:31.132,,-40,95,1023,-630,1960,-700
00:03:31.151,,-42,98,1021,-490,1680,-350
00:03:31.170,,-38,91,1014,-1050,1470,280
00:03:31.189,,-28,84,1011,-1330,1540,490
00:03:31.208,,-29,82,1010,-1260,1960,140
00:03:31.227,,-32,86,1013,-1610,2240,-490
00:03:31.246,,-38,92,1016,-1330,2310,-770
00:03:31.265,,-43,98,1015,-1260,2240,-350
00:03:31.284,,-38,93,1014,-1610,2100,420
00:03:31.302,,-29,82,1013,-1610,2170,770
00:03:31.308,<gest7_left,,,,,,
00:03:31.321,,-32,83,1017,-1050,2310,280
00:03:31.340,,-38,87,1019,-840,2380,-350
00:03:31.359,,-41,95,1020,-910,2170,-280
00:03:31.378,,-36,94,1016,-1190,1890,350
00:03:31.397,,-33,88,1017,-1400,1680,700
00:03:31.416,,-31,89,1016,-1260,1820,350
00:03:31.435,,-36,89,1018,-1190,2170,280
00:03:31.454,,-38,86,1019,-1260,2030,420
00:03:31.472,,-39,79,1017,-1470,1960,420
00:03:31.491,,-37,77,1017,-1400,1750,280
00:03:31.510,,-36,80,1013,-1050,1680,-70
00:03:31.529,,-39,82,1013,-1050,1820,-350
00:03:31.548,,-37,82,1011,-1120,2030,-560
00:03:31.567,,-33,88,1010,-910,2240,-630
00:03:31.586,,-35,91,1014,-1470,2450,-700
00:03:31.605,,-41,90,1015,-2240,2660,-560
00:03:31.623,,-40,78,1013,-2030,2590,-420
00:03:31.642,,-33,79,1014,-980,2380,-420
00:03:31.661,,-33,84,1013,-700,2520,-840
00:03:31.680,,-33,86,1013,-1120,2660,-1190
00:03:31.699,,-35,89,1015,-980,2800,-1120
00:03:31.718,,-38,93,1017,-630,2800,-700
00:03:31.737,,-41,89,1018,-560,2590,-630
00:03:31.756,,-40,87,1016,-630,2310,-560
00:03:31.775,,-34,81,1013,-700,2170,-490
00:03:31.793,,-31,85,1013,-420,2590,-560
00:03:31.812,,-38,89,1018,-1050,3010,-980
00:03:31.831,,-38,88,1020,-1610,3150,-1050
00:03:31.850,,-35,90,1023,-1190,2940,-770
00:03:31.869,,-35,89,1023,-980,2730,-490
00:03:31.888,,-37,91,1023,-910,2380,-560
00:03:31.907,,-40,94,1022,-840,2240,-490
00:03:31.926,,-42,94,1022,-420,2030,70
00:03:31.944,,-36,86,1017,-560,1680,420
00:03:31.963,,-30,80,1013,-630,1610,490
00:03:31.982,,-33,84,1013,-770,2100,210
