Sensors' Acquisition [Hz]: Acc@52.0 Gyro@52.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ, GyroX [mdps], GyroY, GyroZ
00:11:59.759,,-300,88,947,-5250,6720,-1680
00:11:59.778,,-314,121,925,-7490,7000,-2380
00:11:59.797,,-306,181,891,-7980,6930,-2170
00:11:59.816,,-288,242,857,-7840,8680,-1610
00:11:59.834,,-277,292,842,-6090,13930,1120
00:11:59.853,,-255,323,862,-3640,21840,9310
00:11:59.872,,-238,321,908,3360,31570,22400
00:11:59.891,,-267,402,990,17150,42000,37730
00:11:59.910,,-340,534,1131,18340,48930,55160
00:11:59.929,,-379,478,1286,-910,47250,74270
00:11:59.948,,-383,303,1434,-11900,38080,94500
00:11:59.967,,-420,163,1556,420,24430,112630
00:11:59.986,,-436,102,1655,13580,8610,126560
00:12:00.004,,-410,-111,1702,8820,-8960,133490
00:12:00.023,,-380,-387,1713,9450,-29120,129780
00:12:00.042,,-368,-503,1682,27930,-50610,112630
00:12:00.061,,-379,-483,1598,37590,-72240,86100
00:12:00.080,,-318,-540,1456,26040,-91980,56140
00:12:00.099,,-234,-571,1286,22750,-106610,25550
00:12:00.118,,-204,-473,1127,34370,-115920,-1680
00:12:00.137,,-161,-346,979,41160,-120960,-22330
00:12:00.156,,-97,-268,846,38080,-122360,-36680
00:12:00.174,,-38,-259,736,33530,-119770,-46130
00:12:00.193,,-33,-251,635,36890,-113610,-53970
00:12:00.212,,-29,-165,555,44800,-106470,-63140
00:12:00.231,,-12,-29,501,42350,-98560,-74410
00:12:00.250,,-18,40,448,21630,-89250,-85540
00:12:00.269,,-6,47,398,-2310,-77840,-95550
00:12:00.288,,29,125,383,-15540,-64050,-105980
00:12:00.307,,25,234,395,-27790,-49280,-116130
00:12:00.325,,10,259,400,-45780,-34510,-120610
00:12:00.344,,24,217,393,-55090,-19320,-117180
00:12:00.363,,63,296,418,-47320,-3500,-108570
00:12:00.382,,64,435,474,-43120,13230,-99820
00:12:00.401,,32,428,507,-53340,30030,-89740
00:12:00.420,,8,322,523,-56280,47180,-74550
00:12:00.439,,15,430,609,-42350,65940,-58730
00:12:00.458,,-68,528,728,-42420,83160,-47390
00:12:00.477,,-190,435,809,-58450,94710,-36330
00:12:00.496,,-222,271,871,-56770,102060,-23590
00:12:00.514,,-223,414,1015,-28280,108220,-15610
00:12:00.533,,-357,605,1187,-21630,107870,-11690
00:12:00.552,,-468,600,1292,-52850,96250,-3290
00:12:00.571,,-374,381,1323,-81270,78820,11130
00:12:00.590,,-305,313,1356,-66080,65380,24990
00:12:00.609,,-307,423,1403,-36470,56070,35700
00:12:00.628,,-302,456,1458,-34020,47250,46060
00:12:00.647,,-264,265,1464,-45290,39130,58660
00:12:00.666,,-259,129,1431,-30520,31500,71190
00:12:00.684,,-315,127,1375,-4830,22610,82180
00:12:00.703,,-361,91,1292,2030,10920,89250
00:12:00.722,,-317,-27,1198,-5670,-1470,90720
00:12:00.741,,-247,-156,1110,-9170,-8050,87780
00:12:00.760,,-218,-188,1054,-3360,-8540,81200
00:12:00.779,,-240,-179,1035,-3500,-7420,70980
00:12:00.798,,-240,-249,1023,-14560,-8680,58100
00:12:00.817,,-197,-337,992,-20230,-11060,43750
00:12:00.836,,-164,-307,969,-12110,-11830,28910
00:12:00.854,,-157,-156,980,-9100,-11130,14350
00:12:00.873,,-162,-115,986,-27440,-10990,1400
00:12:00.892,,-153,-199,958,-42420,-11970,-7700
00:12:00.911,,-152,-192,931,-31850,-13020,-12250
00:12:00.930,,-133,-72,927,-14420,-12530,-13300
00:12:00.949,,-102,33,944,-14140,-9660,-13860
00:12:00.968,,-129,-33,943,-26040,-5320,-14140
00:12:00.987,,-155,-105,928,-20650,-1400,-13510
00:12:01.020,,-141,80,982,9310,5250,-12180
00:12:01.024,,-141,80,982,9310,5250,-12180
00:12:01.043,,-178,64,1012,-2870,8610,-12250
00:12:01.062,,-202,-12,1015,-10710,9100,-10990
00:12:01.081,,-192,-20,1015,-2660,7420,-7980
00:12:01.100,,-168,40,1037,6510,6230,-5320
00:12:01.119,,-188,51,1048,-3080,4340,-3430
00:12:01.138,,-187,-21,1018,-3710,2940,-2030
00:12:01.157,,-166,-23,1007,2380,3150,-1470
00:12:01.176,,-176,27,1017,6930,4410,-2240
00:12:01.194,,-200,19,1022,1610,5110,-3080
00:12:01.213,,-193,-14,1020,-3220,4760,-3150
00:12:01.232,,-186,-18,1016,-210,3780,-3150
00:12:01.251,,-185,21,1018,4060,2800,-2800
00:12:01.270,,-191,28,1015,490,1750,-1890
00:12:01.289,,-192,-2,1009,-5460,350,-770
00:12:01.308,,-171,-26,998,-6230,-700,-140
00:12:01.327,,-160,-22,990,-1960,-70,-280
00:12:01.346,,-170,-2,987,1610,1610,-560
00:12:01.364,,-179,0,993,70,3220,-420
00:12:01.383,,-171,-20,1004,-2450,4480,-420
00:12:01.402,,-180,-29,1008,-350,5040,-1050
00:12:01.421,,-186,-3,1011,3640,4760,-1750
00:12:01.440,,-180,18,1020,2450,4340,-1890
00:12:01.459,,-171,0,1029,-1610,4410,-1960
00:12:01.478,,-188,-17,1034,-840,3780,-1960
00:12:01.497,,-191,0,1025,2660,2030,-1260
00:12:01.516,,-172,12,1016,2170,700,0
00:12:01.534,,-160,0,1013,-840,840,560
00:12:01.553,,-173,-10,1018,-1330,1680,210
00:12:01.572,,-184,-9,1017,280,1680,-140
00:12:01.591,,-185,-9,1006,770,910,0
00:12:01.610,,-170,-11,997,350,350,210
00:12:01.629,,-166,-10,997,280,980,-350
00:12:01.648,,-177,-9,1003,0,1960,-1050
00:12:01.667,,-184,-17,999,-630,2310,-1610
00:12:01.685,,-179,-14,991,0,1820,-1960
00:12:01.704,,-165,1,994,280,1820,-2520
00:12:01.723,,-171,0,1000,-840,2870,-3150
00:12:01.742,,-188,-8,1003,-840,3500,-3360
00:12:01.761,,-184,-3,1002,1190,3360,-3150
00:12:01.780,,-181,12,1001,2310,3080,-2800
00:12:01.796,<gest3_circle_cw,,,,,,
00:12:01.799,,-173,17,1006,1050,3500,-2590
00:12:01.818,,-181,10,1012,-70,4130,-2660
00:12:01.837,,-193,5,1012,770,3990,-2380
00:12:01.855,,-189,8,1006,2170,3150,-1470
00:12:01.874,,-175,14,1006,2310,2940,-700
00:12:01.893,,-182,14,1011,1610,3360,-560
00:12:01.912,,-198,5,1009,700,3360,-560
00:12:01.931,,-191,3,1003,280,2660,-420
00:12:01.950,,-179,1,999,490,2590,-490
00:12:01.969,,-175,9,1004,1400,3360,-910
00:12:01.988,,-191,14,1012,1260,4130,-1190
00:12:02.007,,-198,7,1011,0,3850,-1120
00:12:02.025,,-191,2,1005,0,2590,-910
00:12:02.044,,-182,8,1002,1330,2030,-840
00:12:02.063,,-183,18,1005,1540,2380,-840
00:12:02.082,,-189,12,1008,-280,2800,-770
00:12:02.101,,-192,-1,1006,-1260,2660,-700
00:12:02.120,,-189,-2,1002,350,2100,-560
00:12:02.139,,-184,10,1003,1960,2170,-560
00:12:02.158,,-191,13,1006,1190,2800,-840
00:12:02.177,,-199,4,1005,-280,3010,-1260
00:12:02.195,,-189,2,1001,-140,2660,-1470
00:12:02.214,,-182,11,1002,910,2660,-1750
00:12:02.233,,-183,25,1010,1260,3290,-1960
00:12:02.252,,-195,21,1015,0,3500,-1890
00:12:02.271,,-200,12,1010,-490,2660,-1260
00:12:02.290,,-190,13,1002,280,1610,-560
00:12:02.309,,-179,19,1001,840,1540,-280
00:12:02.328,,-183,20,1007,140,2380,-700
00:12:02.347,,-192,11,1010,-350,2940,-1050
00:12:02.365,,-195,11,1007,420,2520,-1120
00:12:02.384,,-189,14,1005,1190,1890,-910
00:12:02.403,,-188,18,1005,1330,1890,-910
00:12:02.422,,-194,18,1005,770,2170,-1050
00:12:02.441,,-192,13,1000,-140,2100,-1190
00:12:02.460,,-182,12,996,70,1960,-1400
00:12:02.479,,-179,18,997,1190,2520,-1820
00:12:02.498,,-190,25,1002,1680,3290,-1890
00:12:02.517,,-197,24,1007,700,3570,-1750
00:12:02.535,,-193,24,1011,-140,3010,-1750
00:12:02.554,,-189,28,1012,0,2240,-1890
00:12:02.573,,-190,32,1012,70,1960,-1680
00:12:02.592,,-193,30,1013,-210,1890,-1050
00:12:02.611,,-190,27,1014,-350,1610,-420
00:12:02.630,,-186,28,1013,70,1190,-280
00:12:02.649,,-192,30,1011,490,910,-280
00:12:02.668,,-190,27,1004,560,560,210
00:12:02.687,,-188,25,999,350,350,840
00:12:02.705,,-183,21,998,0,700,1260
00:12:02.724,,-189,22,1000,-70,1260,840
00:12:02.743,,-189,21,996,-210,1330,210
00:12:02.762,,-180,20,991,-140,1120,-140
